Sample,neg_H_1_4,neg_H_2_0,neg_H_3_1,neg_H_3_2,neg_H_4_0,neg_H_4_3,neg_H_5_1,neg_H_5_2,neg_H_5_3,neg_H_5_4,neg_C_6_0,neg_C_6_2,neg_C_6_3,neg_C_7_0,neg_C_7_2,neg_C_7_3,neg_C_7_4,neg_C_8_0,neg_C_8_2,neg_C_8_4
label,HA,HA,HA,HA,HA,HA,HA,HA,HA,HA,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
Com_3737_neg,162810.817802,166192.676005,152059.576455,152420.932598,57072.9024365,206520.023448,131703.424943,129501.803352,237695.399384,174802.634773,139126.41869,178657.823099,115759.870431,283565.181912,310556.373667,140024.83596,188458.151563,253121.580774,316668.967343,344486.839788
Com_3745_neg,54077.2328109,36394.8117544,62252.7453603,50325.1334167,331802.55068,52911.3818601,81968.8528641,123332.3118,54983.9449632,56151.732384,82818.9938023,52644.0424589,88893.7554134,75321.3933816,106291.660431,88680.0930676,38856.4152728,82605.3403066,95275.5223893,38742.8513526
Com_3746_neg,178393.025806,153058.025376,165917.451257,181900.71409,243937.141192,255554.082595,271243.789453,131361.480422,200305.9688,277826.557418,170208.094755,147953.477125,135980.126672,234513.188856,202912.163459,188336.406069,248145.670174,237351.336703,234402.687274,235152.825306
Com_3752_neg,158496.541089,72218.0838463,44649.2171853,166875.961901,22518.7958798,157648.541276,143988.795219,120965.605203,225391.23467,19373.9069016,284408.154373,259560.456112,35000.4966852,267836.961142,209657.662575,220284.935717,177810.75198,124147.349065,179759.634414,165648.305264
Com_3758_neg,77878.9602475,135768.017151,103564.919149,44455.4808192,104968.250358,339059.936943,199672.778746,60127.5183235,148513.104258,198647.976552,64167.1300813,68824.6151345,71049.9213836,218691.183702,124558.508017,118608.795237,213989.143946,241645.226101,206010.385193,138690.571788
Com_3772_neg,243196.354163,102738.761031,147606.254822,181719.481652,214678.935662,176214.965771,219035.819999,125185.678459,197578.498291,184792.098518,184658.086014,288700.618088,146794.942226,219071.789036,191896.351515,172385.189176,172505.133106,182569.652068,216801.681422,164374.668606
Com_3773_neg,222980.258706,181367.762182,159821.505718,142721.298255,327304.05738,173974.285194,146560.506405,159198.501817,213763.752542,130469.165025,179242.353099,138519.213733,145102.498487,229915.118828,77729.9535749,164690.870757,212358.962082,197223.374732,289487.083767,104363.260311
Com_3774_neg,185623.771356,123515.000007,173807.214701,135757.862121,205236.220495,227145.347007,238487.41429,171738.880029,221696.969349,215559.601739,213274.924669,288396.137837,191364.452871,284903.480637,314878.473385,119249.727921,181856.768848,278723.643521,218963.110722,260977.912395
Com_377_neg,7105325.44332,2780204.66669,378288.424924,733034.157486,5432257.37455,483525.349247,459521.940083,7073467.51866,422914.500897,660776.958414,4529200.79713,2859762.19302,3720727.49217,1324688.39299,6421744.99819,5762886.36157,317198.831186,1595222.36244,703804.635913,251765.487836
Com_3784_neg,116964.296465,52429.133045,87110.8227035,15681.8810725,201764.241873,129188.680001,211069.156246,84230.6887719,243144.567134,56632.2643981,122676.265277,287050.385799,137767.83244,154362.940704,114003.01885,114599.557735,72567.0070132,152261.100635,139126.953774,109729.982288
Com_3785_neg,179288.433607,32439.7780878,78166.7629483,90746.8731862,137567.00304,87307.0517287,126032.871682,75064.0064347,290515.380804,56751.1225698,45581.9346666,39749.8079495,107890.506528,115792.802535,27590.4768628,66298.6376484,65423.2292085,134457.044881,143994.385756,123468.357971
Com_3790_neg,192435.273689,208152.563034,248182.881791,191565.974412,289609.590842,296694.680534,275466.810438,141843.645627,267440.835774,225476.091195,191884.664881,170045.877815,154328.006007,326827.365363,322297.333214,210324.649397,277668.402764,288947.29649,312529.755438,247427.276746
Com_379_neg,4312476.81299,1817088.49557,2333652.96921,7398293.28154,2965209.05473,2167787.77527,2991304.07753,2584584.51629,3665202.30473,1861172.09908,1413054.7043,3760472.1691,2781317.24709,1510785.18735,906563.531004,1759225.14462,1691840.60524,2298624.35837,1986199.84068,5587970.2274
Com_3803_neg,26584.66133,11429.5752836,14233.6409518,40965.3817405,14209.1419246,25641.7634619,39088.3163828,4666.17046618,17652.1544124,83178.777369,25672.8129679,104189.853222,50663.3618849,72186.5005355,28801.3583833,232933.676924,153740.241385,38033.7849822,120210.434939,221135.661207
Com_3811_neg,27308.7903781,16186.8726571,26339.3181493,31285.8068452,19957.6656297,42671.2168069,24859.5562786,8857.58827276,35165.2043253,26104.44625,25117.4129687,44749.6581883,43133.4054344,607899.62724,89522.9964871,42493.6392007,27989.7406136,28534.9461418,34004.1048283,26153.3778016
Com_3821_neg,116796.263878,43541.727599,174520.605452,163048.691207,107267.611596,233866.965058,300304.411773,30360.4995822,262604.062278,121410.547352,41827.6111506,32872.4986993,34421.5813471,124279.852164,33109.1059935,34531.2388491,169368.837977,258343.026225,245960.186232,179284.722586
Com_3832_neg,159985.964701,127244.12202,183756.79085,148209.724393,191304.871675,225763.710922,173907.179956,146299.367109,233610.990108,201843.034566,234768.975935,261355.73742,197950.991768,313151.668268,254185.293779,156342.369761,160898.191957,303811.485519,219075.979814,239829.671168
Com_3836_neg,195679.670512,66928.2600861,109676.131342,139499.526365,151112.776631,110929.229915,106459.296313,42243.4209892,282670.227811,79274.0863191,162067.667696,66761.1048724,85792.7277224,150920.611324,107282.905933,205790.411242,131724.273227,110104.501645,189949.520191,149073.260272
Com_3837_neg,16810.8907671,34802.161076,11195.4987689,2156.32528255,34965.7103302,16934.1572764,298170.2011,29836.7008208,126136.577783,7438.20313294,9301.44886233,7369.37539966,5432.66853647,8497.07144436,5486.93072855,2847.60654929,3602.38654421,50104.5982164,22499.5455082,20389.1499519
Com_3843_neg,112031.863311,84487.6731452,121368.464013,91829.3526707,121347.204057,140603.433646,153773.848145,102542.020859,140017.777844,105124.433544,271314.283908,104932.014008,115096.287787,220869.097259,178900.437617,111017.825292,92439.7611459,172271.528192,173570.870114,129813.012509
Com_3854_neg,15255.6598055,225404.509738,5820.29526591,7030.98953679,26060.0118457,4150.73261547,30063.0116552,21112.0951042,21034.2801716,3088.6971912,12666.7960588,96425.1671076,13757.0218344,4110.54297381,12004.846517,1361.33153925,2894.47953234,7474.23614918,3366.0509773,6543.65890423
Com_3857_neg,91381.8263404,59022.9033735,87539.7987302,75157.3376452,92949.1223305,59521.0588262,295681.243371,80626.677298,42599.3385303,33332.1820272,149397.070302,79279.2815195,61468.6696495,32958.0119535,33364.4000613,44106.4785751,112211.071462,128908.161625,41998.6287216,78434.4646352
Com_385_neg,433991.335273,2943281.27687,7532516.30006,3702945.76645,3355372.01867,2084773.39715,146220.809655,1164787.55452,945654.939795,6765773.9133,2422524.86027,3641464.89628,3076280.54661,5829890.3846,5935732.22239,3318787.5727,7361447.20038,756236.795995,1584066.8601,4110049.23932
Com_3866_neg,105842.116795,126623.529714,95814.0389025,66731.1374108,313074.903928,175577.233415,89540.4134967,117086.754838,155819.818561,61132.8103497,123465.310632,184641.69904,146651.602975,212082.437071,157208.085118,136132.074937,165880.19523,142100.71884,156368.059806,113879.849105
Com_386_neg,4788102.98723,2766030.90461,2117354.49414,999288.220869,4781003.96363,2036183.91943,2982297.43512,2965089.42383,5531389.01375,1365621.4752,5199235.95923,5615525.07875,6923490.36089,1803987.81879,3275808.29832,4644904.98447,1468919.33758,2362654.49136,3246149.08585,2651341.22941
Com_3890_neg,104887.139668,69921.1350907,163934.930406,65341.741295,89498.449951,260923.124477,208420.920484,86265.8744021,107296.814702,260427.388408,78636.7485274,113540.164496,74342.4095541,285917.407835,239868.391596,186437.823005,200911.596548,112697.028097,234940.770998,121366.399983
Com_3892_neg,40714.2022904,21495.290813,134259.985997,264054.275916,40025.3297088,79742.9823886,5247.53664794,267698.935732,26551.2729934,60211.0788853,29607.9379851,39072.6923797,45483.1942069,64664.9666328,43810.9165701,29343.4993368,182978.544601,57527.5393884,63312.1280728,37022.7574088
Com_3897_neg,208824.92855,69724.7170557,107962.122182,110430.959372,219722.723321,168553.688795,245480.993348,132779.100021,229158.479928,147372.906377,182136.94325,273400.949882,215472.583776,164615.09524,171733.251971,217271.101193,205971.584402,180458.959348,278700.938386,191239.11216
Com_3901_neg,10020.7210806,222383.677682,4531.85023831,5137.04926062,7073.05333145,9679.03404498,17748.703911,6550.53060784,9147.70149931,4779.04284595,6113.17042099,5974.74003719,6787.09211274,11918.6626063,6652.07428635,4642.50710643,5489.82634876,12010.6512594,17800.7507286,7057.93454899
Com_3906_neg,160041.649811,59871.285472,107817.23522,40017.1757421,74898.871573,89906.8176782,108821.327272,119392.581813,101036.990148,160301.674813,265631.283584,130447.073638,209587.548083,134920.852306,162939.509261,186903.829529,137611.441855,82167.9538461,124082.097616,82106.0944111
Com_390_neg,1478384.93904,2740375.89153,1975211.221,2072989.85244,4670952.32925,4914061.1946,7529870.91565,1002156.95414,6342819.54961,2954110.68498,4278160.1868,3290929.98017,4238077.45119,7526526.44564,3730314.48277,5533340.60832,5815709.80715,4482580.65205,5605192.50369,5499393.87083
Com_3915_neg,173292.773827,94355.2394744,128679.773476,125509.614362,124094.859667,137620.311504,206834.321575,139542.351681,199120.348008,138207.509064,205585.809328,272256.432159,137757.333937,161411.192278,126209.069138,93806.6926969,139825.450881,176063.544873,140391.308368,157130.625074
Com_3917_neg,3026.1471295,221520.472865,25817.2246282,15721.1994805,10952.7774362,50847.5327816,4672.87420167,5872.58798492,4056.18971496,24035.8355561,8511.00731365,12069.0175455,10258.6684866,6054.4869497,22863.1566034,7399.51738454,44781.7546939,11068.3742269,7535.12477623,12531.6722697
Com_3929_neg,223669.978463,18677.0369238,184095.595003,210662.348873,239727.132863,198240.925635,144987.553419,27289.3335311,48508.228777,31655.5297416,40605.7449486,42165.2868014,178143.979712,350138.531045,24536.7855882,29384.3414174,29050.872864,51163.5467011,308643.612504,250419.635679
Com_3940_neg,39217.7439474,20664.5306224,142030.373838,261922.312061,38498.6277236,78169.0777624,8132.67512465,263401.047836,25073.0601294,55485.3841587,48159.8194544,68050.0458348,53119.2202044,79025.8323591,91223.8506408,35415.6888903,179424.717314,56005.6402653,61732.3310858,35474.1938138
Com_3944_neg,2862.19218909,1400.27442853,11571.779329,1261.09714665,14930.5975965,7588.23366256,38458.1060988,1316.49426923,1603.2584849,194348.777252,10512.9084632,2280.83877635,4705.8721258,2647.78231391,2707.03931261,220549.844561,153711.192666,2043.44235632,3539.17875256,2302.57217606
Com_3948_neg,71730.9134888,64131.07437,125782.437235,188539.662756,45527.818978,141677.236316,69082.8910291,83082.3612505,157736.700629,60041.8744253,261558.577117,221735.054169,243648.614041,98144.7497028,194016.440678,98676.3750524,159914.670181,149636.197402,248532.71831,123532.249723
Com_3958_neg,26160.9349714,217677.547525,26116.8001027,17419.1143757,57693.1107658,30691.1059381,4383.37143781,11795.1637974,23131.472284,20007.708648,22013.8202559,22066.0205461,25314.0505739,35873.921456,23016.8857775,27892.7675936,31227.646955,22411.747819,16449.6466699,25940.6943005
Com_3972_neg,179532.259606,62011.6816207,110359.086856,64509.4231826,198427.600368,76934.6492387,183079.91156,90862.6213344,213773.809686,54847.9263282,51223.7938191,93416.8411996,85903.5619764,143268.016619,142944.795911,149971.906041,75866.0867743,152264.196479,303209.802155,283061.824384
Com_3978_neg,87831.386146,14266.2790212,20112.2912175,25939.1122776,77066.828717,17174.2382519,32672.1136277,47175.7923167,269279.841043,7501.71353247,102169.716522,34007.608639,21497.7572975,45682.0314179,28055.1155891,17660.3913312,17484.937218,35954.6301146,28576.9130975,19273.2819414
Com_3982_neg,104340.433086,17732.2485889,13627.2190102,22491.3106189,106680.843872,20518.8650249,282958.047905,68373.0398167,244924.64762,9198.92219217,22246.4351788,12775.6134199,12082.0584407,33610.5338927,28405.708121,11416.0834399,9363.6438905,50768.7728851,40148.9169903,96747.4369008
Com_3988_neg,45781.2189951,71320.3126451,130298.441376,59590.191415,53267.514961,244071.355232,149983.056125,102337.073143,50062.4909855,228972.09327,46316.6128053,45846.3801835,256166.62255,89920.588176,125003.301964,197787.437426,28562.7678895,90086.4547565,134974.30971,227025.142616
Com_3990_neg,166970.690893,146706.307689,135899.810697,163635.678592,214429.319237,200218.074244,281610.765399,129253.664953,250473.146424,152980.647491,191860.257797,261769.466883,139329.045065,275703.971842,179252.917945,139347.351758,157837.175939,252571.845685,221268.742243,177409.374836
Com_4007_neg,9681.34901652,8086.59196765,80605.4191656,107227.983831,9804.79679538,12273.0982938,5612.37668719,43947.1425286,8417.60197861,150717.825914,49453.1772129,54202.60137,90584.2282779,36458.2674356,45294.8780401,43849.0923401,270428.134576,12655.2296768,10199.5156578,7451.57279716
Com_4013_neg,70877.0416762,109147.495547,75649.9357816,84586.7625891,164079.424363,76861.5484392,167600.582356,106857.222059,83440.8030378,109742.028753,147388.800966,126419.347765,219097.753236,258604.736056,188468.575144,214840.859429,150239.837629,143765.567499,151427.891656,257631.47288
Com_4014_neg,144219.520608,81934.6859134,111254.860931,79365.7126743,76160.0179987,127511.736032,129818.258866,98263.563267,127616.97166,248487.895187,71885.0783882,158677.561127,113506.675997,129170.037532,70012.4446765,147139.290084,202908.037139,77792.9200809,132728.000093,105552.23462
Com_4019_neg,128358.364536,165646.282326,183001.674333,167782.03298,169126.190807,304036.241029,144655.604388,89214.7930731,137595.425874,244530.615966,152081.205132,183959.544723,133288.025011,231362.673851,215302.847993,100204.726349,259076.429078,193258.198284,164477.015737,175894.207599
Com_4022_neg,4493.64385384,13175.3316948,12104.3281327,6862.8671828,185160.618667,4359.8854187,16617.8020982,254892.566028,5104.48114193,3490.22589395,75619.4586725,53515.4705983,12739.8787781,11456.2080054,14056.1522031,3180.88255523,4355.95029907,4356.18637276,6918.95032633,4521.67076782
Com_4038_neg,88493.0026387,49188.0499719,78208.1036102,49381.6616006,95625.3910782,75656.785877,70018.4851861,111271.310827,132155.301039,55510.6118344,75884.0457382,64574.1633696,125535.105435,199755.64608,111287.62917,134310.505882,128690.033245,118306.128339,294887.096265,25683.8158638
Com_403_neg,466909.417676,371678.324668,474010.569607,465864.997511,783360.491929,346926.61716,356367.444559,692189.955709,827510.569148,486219.170801,6538367.60864,765084.522214,1273252.34878,1108013.50664,809562.086569,998611.976528,650764.864197,725191.394519,618559.37785,588393.83073
Com_4052_neg,19721.3125456,15563.8990628,9017.59095607,8050.31123879,169920.824438,23086.304633,211266.211754,7969.92294755,60694.164927,6642.2865898,6180.14452491,257704.689385,7742.0117137,38836.7841308,26756.9280971,9486.70774614,23606.5245968,44536.2409277,67337.369196,35102.0852927
Com_406_neg,459495.958971,1540057.83447,2101051.24046,4127172.08589,515511.891354,2034107.63446,407249.301671,1569438.49747,835503.635611,3234801.17901,3085525.20274,1352324.95087,1901269.368,1108608.15899,2518270.41914,5462139.65099,5457885.12102,2355366.09876,1183691.52777,1320113.08656
Com_4070_neg,91659.4499379,208098.58107,81268.3468001,84169.324526,224467.831343,117224.791259,160739.839962,94852.1126722,100780.155831,23403.4815006,96966.6632738,67485.6566673,81300.9341544,117859.677893,115539.540471,126266.882957,133924.194695,125342.266746,144729.792022,67386.0230778
Com_407_neg,5513071.36672,748713.756371,922492.262,410968.843915,5246925.27669,399690.421658,263417.764789,2405432.44579,6700228.87537,976768.184599,436721.760005,1043662.71216,1009320.66928,1678241.39984,399871.672905,485152.854198,462435.078813,1677629.59473,613168.677692,319501.68654
Com_4091_neg,54011.1695611,93944.3558971,34083.7058018,10698.0862854,84539.2977478,18214.0629017,271348.797719,31091.3075373,34245.7299854,6186.48906157,47351.7895407,121695.869438,44882.5091953,28322.3027877,21865.6625519,6414.26975071,6849.37395639,8646.44670957,21603.7176511,38461.3980832
Com_4096_neg,42505.3070526,28381.4552643,46152.7609664,53004.6912973,51078.1138492,54157.286039,75355.3975202,70924.5031214,71252.1609183,65303.3366217,58746.0962208,68164.7328682,47845.0329097,110417.747216,15289.0217808,208243.209206,117536.924682,69189.6894964,51012.801582,29987.9974195
